text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,exit_Text.started,key_resp_EXIT.started,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,image6.started,textbox6.started,image7.started,textbox7.started,image8.started,textbox8.started,image9.started,textbox9.started,image10.started,textbox10.started,image11.started,textbox11.started,image12.started,textbox12.started,image13.started,textbox13.started,image14.started,image15.started,textbox15.started,textbox14.started,key_resp_EXIT.keys,key_resp_EXIT.rt,textbox1.text,textbox2.text,textbox3.text,textbox4.text,textbox5.text,textbox6.text,textbox7.text,textbox8.text,textbox9.text,textbox10.text,textbox11.text,textbox12.text,textbox13.text,textbox15.text,textbox14.text,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
23.94073360800394,25.95073355200293,25.95073355200293,space,1.002248826000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200158,001,2023-01-17_15h11.44.787,Salience_RO,2022.2.4,None,
,,,,,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,27.071184148997418,return,6.1861599490075605,,,,,,,,,,,,,,,,,200158,001,2023-01-17_15h11.44.787,Salience_RO,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,33.279834519998985,,,,,,,
